episode,clip,shot_num,#_frames_extrac,mem_score,duration
s05e12,clip_10_47684-53523,50341-50356-.mp4,4,0.969,0.6
s05e12,clip_10_47684-53523,50357-50375-.mp4,4,0.889,0.7
s05e12,clip_10_47684-53523,50376-50406-.mp4,4,0.956,1.2
s05e12,clip_10_47684-53523,50407-50521-.mp4,15,0.736,4.6
s05e12,clip_10_47684-53523,50522-50584-.mp4,8,0.999,2.5
s05e12,clip_10_47684-53523,50585-50651-.mp4,9,0.938,2.6
s05e12,clip_10_47684-53523,50652-50747-.mp4,12,0.807,3.8
s05e12,clip_10_47684-53523,50748-50881-.mp4,17,0.899,5.3
s05e12,clip_10_47684-53523,50882-50913-.mp4,4,0.913,1.2
s05e12,clip_10_47684-53523,50914-51011-.mp4,13,0.905,3.9
s05e12,clip_10_47684-53523,51012-51040-.mp4,4,0.92,1.1
s05e12,clip_10_47684-53523,51041-51094-.mp4,7,1.018,2.1
s05e12,clip_10_47684-53523,51095-51126-.mp4,4,0.986,1.2
s05e12,clip_10_47684-53523,51127-51160-.mp4,5,0.952,1.3
s05e12,clip_10_47684-53523,51161-51216-.mp4,7,0.949,2.2
s05e12,clip_10_47684-53523,51217-51302-.mp4,11,0.938,3.4
s05e12,clip_10_47684-53523,51303-51348-.mp4,6,0.946,1.8
s05e12,clip_10_47684-53523,51349-51379-.mp4,4,0.943,1.2
s05e12,clip_10_47684-53523,51380-51437-.mp4,8,0.927,2.3
s05e12,clip_10_47684-53523,51438-51474-.mp4,5,0.944,1.4
s05e12,clip_10_47684-53523,51475-51513-.mp4,5,0.969,1.5
s05e12,clip_10_47684-53523,51514-51578-.mp4,9,0.848,2.6
s05e12,clip_10_47684-53523,51579-51816-.mp4,30,0.83,9.5
s05e12,clip_10_47684-53523,51817-51873-.mp4,8,0.949,2.2
s05e12,clip_10_47684-53523,51874-52197-.mp4,41,0.881,12.9
s05e12,clip_10_47684-53523,52198-52242-.mp4,6,0.953,1.8
s05e12,clip_10_47684-53523,52243-52270-.mp4,4,0.907,1.1
s05e12,clip_10_47684-53523,52271-52297-.mp4,4,0.899,1
s05e12,clip_10_47684-53523,52298-52650-.mp4,45,0.887,14.1
s05e12,clip_10_47684-53523,52651-52747-.mp4,13,0.961,3.8
s05e12,clip_10_47684-53523,52748-52851-.mp4,13,0.905,4.1
s05e12,clip_10_47684-53523,52852-52957-.mp4,14,0.965,4.2
s05e12,clip_10_47684-53523,52958-53126-.mp4,22,0.94,6.7
s05e12,clip_10_47684-53523,53127-53170-.mp4,6,0.948,1.7
s05e12,clip_10_47684-53523,53171-53325-.mp4,20,0.93,6.2
s05e12,clip_10_47684-53523,53326-53390-.mp4,9,0.961,2.6
s05e12,clip_10_47684-53523,53391-53412-.mp4,4,0.945,0.8
s05e12,clip_10_47684-53523,53413-53510-.mp4,13,0.879,3.9
s05e12,clip_10_47684-53523,53511-53523-.mp4,4,0.845,0.5
s05e12,clip_11_53524-58040,53524-53525-.mp4,0,0,0
s05e12,clip_11_53524-58040,53526-53603-.mp4,10,0.92,3.1
s05e12,clip_11_53524-58040,53604-53682-.mp4,10,0.862,3.1
s05e12,clip_11_53524-58040,53683-53746-.mp4,8,0.884,2.5
s05e12,clip_11_53524-58040,53747-53867-.mp4,16,0.901,4.8
s05e12,clip_11_53524-58040,53868-53934-.mp4,9,0.917,2.6
s05e12,clip_11_53524-58040,53935-54017-.mp4,11,0.841,3.3
s05e12,clip_11_53524-58040,54018-54041-.mp4,4,0.859,0.9
s05e12,clip_11_53524-58040,54042-54092-.mp4,7,0.838,2
s05e12,clip_11_53524-58040,54093-54164-.mp4,9,0.943,2.8
s05e12,clip_11_53524-58040,54165-54297-.mp4,17,0.936,5.3
s05e12,clip_11_53524-58040,54298-54390-.mp4,12,0.977,3.7
s05e12,clip_11_53524-58040,54391-54556-.mp4,21,0.868,6.6
s05e12,clip_11_53524-58040,54557-54596-.mp4,5,0.921,1.6
s05e12,clip_11_53524-58040,54597-54682-.mp4,11,0.921,3.4
s05e12,clip_11_53524-58040,54683-54771-.mp4,12,0.959,3.5
s05e12,clip_11_53524-58040,54772-54899-.mp4,16,0.912,5.1
s05e12,clip_11_53524-58040,54900-54931-.mp4,4,0.898,1.2
s05e12,clip_11_53524-58040,54932-55003-.mp4,9,0.849,2.8
s05e12,clip_11_53524-58040,55004-55089-.mp4,11,0.9,3.4
s05e12,clip_11_53524-58040,55090-55147-.mp4,8,0.916,2.3
s05e12,clip_11_53524-58040,55148-55212-.mp4,9,0.945,2.6
s05e12,clip_11_53524-58040,55213-55416-.mp4,26,0.845,8.1
s05e12,clip_11_53524-58040,55417-55458-.mp4,6,0.89,1.6
s05e12,clip_11_53524-58040,55459-55601-.mp4,18,0.834,5.7
s05e12,clip_11_53524-58040,55602-55643-.mp4,6,0.865,1.6
s05e12,clip_11_53524-58040,55644-55861-.mp4,28,0.832,8.7
s05e12,clip_11_53524-58040,55862-56039-.mp4,23,0.918,7.1
s05e12,clip_11_53524-58040,56040-56201-.mp4,21,0.857,6.4
s05e12,clip_11_53524-58040,56202-56253-.mp4,7,0.859,2
s05e12,clip_11_53524-58040,56254-56308-.mp4,7,0.849,2.2
s05e12,clip_11_53524-58040,56309-56686-.mp4,48,0.771,15.1
s05e12,clip_11_53524-58040,56687-56753-.mp4,9,0.909,2.6
s05e12,clip_11_53524-58040,56754-56796-.mp4,6,0.884,1.7
s05e12,clip_11_53524-58040,56797-56941-.mp4,19,0.859,5.8
s05e12,clip_11_53524-58040,56942-56976-.mp4,5,0.869,1.4
s05e12,clip_11_53524-58040,56977-57077-.mp4,13,0.797,4
s05e12,clip_11_53524-58040,57078-57227-.mp4,19,0.792,6
s05e12,clip_11_53524-58040,57228-57321-.mp4,12,0.897,3.7
s05e12,clip_11_53524-58040,57322-57376-.mp4,7,0.868,2.2
s05e12,clip_11_53524-58040,57377-57393-.mp4,4,0.877,0.6
s05e12,clip_11_53524-58040,57394-57416-.mp4,4,0.876,0.9
s05e12,clip_11_53524-58040,57417-57455-.mp4,5,0.922,1.5
s05e12,clip_11_53524-58040,57456-57477-.mp4,4,0.794,0.8
s05e12,clip_11_53524-58040,57478-57507-.mp4,4,0.862,1.2
s05e12,clip_11_53524-58040,57508-57575-.mp4,9,0.934,2.7
s05e12,clip_11_53524-58040,57576-57605-.mp4,4,0.874,1.2
s05e12,clip_11_53524-58040,57606-57639-.mp4,5,0.847,1.3
s05e12,clip_11_53524-58040,57640-57680-.mp4,6,0.887,1.6
s05e12,clip_11_53524-58040,57681-57705-.mp4,4,0.85,1
s05e12,clip_11_53524-58040,57706-57765-.mp4,8,0.855,2.4
s05e12,clip_11_53524-58040,57766-57809-.mp4,6,0.857,1.7
s05e12,clip_11_53524-58040,57810-57861-.mp4,7,0.928,2
s05e12,clip_11_53524-58040,57862-57903-.mp4,6,0.808,1.6
s05e12,clip_11_53524-58040,57904-57968-.mp4,9,0.737,2.6
s05e12,clip_11_53524-58040,57969-58001-.mp4,5,0.757,1.3
s05e12,clip_11_53524-58040,58002-58021-.mp4,4,0.73,0.8
s05e12,clip_11_53524-58040,58022-58040-.mp4,4,0.794,0.7
s05e12,clip_12_58041-62622,58041-58063-.mp4,4,0.757,0.9
s05e12,clip_12_58041-62622,58064-58083-.mp4,4,0.788,0.8
s05e12,clip_12_58041-62622,58084-58132-.mp4,7,0.688,1.9
s05e12,clip_12_58041-62622,58133-58154-.mp4,4,0.774,0.8
s05e12,clip_12_58041-62622,58155-58171-.mp4,4,0.806,0.6
s05e12,clip_12_58041-62622,58172-58185-.mp4,4,0.791,0.5
s05e12,clip_12_58041-62622,58186-58213-.mp4,4,0.768,1.1
s05e12,clip_12_58041-62622,58214-58228-.mp4,4,0.834,0.6
s05e12,clip_12_58041-62622,58229-58256-.mp4,4,0.84,1.1
s05e12,clip_12_58041-62622,58257-58290-.mp4,5,0.764,1.3
s05e12,clip_12_58041-62622,58291-58327-.mp4,5,0.756,1.4
s05e12,clip_12_58041-62622,58328-58366-.mp4,5,0.761,1.5
s05e12,clip_12_58041-62622,58367-58396-.mp4,4,0.79,1.2
s05e12,clip_12_58041-62622,58397-58415-.mp4,4,0.817,0.7
s05e12,clip_12_58041-62622,58416-58487-.mp4,9,0.808,2.8
s05e12,clip_12_58041-62622,58488-58516-.mp4,4,0.753,1.1
s05e12,clip_12_58041-62622,58517-58545-.mp4,4,0.718,1.1
s05e12,clip_12_58041-62622,58546-58569-.mp4,4,0.747,0.9
s05e12,clip_12_58041-62622,58570-58651-.mp4,11,0.719,3.2
s05e12,clip_12_58041-62622,58652-58743-.mp4,12,0.707,3.6
s05e12,clip_12_58041-62622,58744-58826-.mp4,11,0.767,3.3
s05e12,clip_12_58041-62622,58827-58944-.mp4,15,0.919,4.7
s05e12,clip_12_58041-62622,58945-59067-.mp4,16,0.888,4.9
s05e12,clip_12_58041-62622,59068-59106-.mp4,5,0.922,1.5
s05e12,clip_12_58041-62622,59107-59138-.mp4,4,0.958,1.2
s05e12,clip_12_58041-62622,59139-59221-.mp4,11,0.922,3.3
s05e12,clip_12_58041-62622,59222-59288-.mp4,9,0.93,2.6
s05e12,clip_12_58041-62622,59289-59412-.mp4,16,0.906,4.9
s05e12,clip_12_58041-62622,59413-59464-.mp4,7,0.959,2
s05e12,clip_12_58041-62622,59465-59583-.mp4,15,0.863,4.7
s05e12,clip_12_58041-62622,59584-59696-.mp4,15,0.851,4.5
s05e12,clip_12_58041-62622,59697-59734-.mp4,5,0.924,1.5
s05e12,clip_12_58041-62622,59735-59894-.mp4,20,0.912,6.4
s05e12,clip_12_58041-62622,59895-59951-.mp4,8,0.95,2.2
s05e12,clip_12_58041-62622,59952-60080-.mp4,17,0.887,5.1
s05e12,clip_12_58041-62622,60081-60182-.mp4,13,0.893,4
s05e12,clip_12_58041-62622,60183-60212-.mp4,4,0.897,1.2
s05e12,clip_12_58041-62622,60213-60341-.mp4,17,0.909,5.1
s05e12,clip_12_58041-62622,60342-60465-.mp4,16,0.92,4.9
s05e12,clip_12_58041-62622,60466-60527-.mp4,8,0.913,2.4
s05e12,clip_12_58041-62622,60528-60561-.mp4,5,0.895,1.3
s05e12,clip_12_58041-62622,60562-60640-.mp4,10,0.82,3.1
s05e12,clip_12_58041-62622,60641-60680-.mp4,5,0.883,1.6
s05e12,clip_12_58041-62622,60681-60735-.mp4,7,0.88,2.2
s05e12,clip_12_58041-62622,60736-60770-.mp4,5,0.889,1.4
s05e12,clip_12_58041-62622,60771-60885-.mp4,15,0.894,4.6
s05e12,clip_12_58041-62622,60886-60913-.mp4,4,0.896,1.1
s05e12,clip_12_58041-62622,60914-60940-.mp4,4,0.891,1
s05e12,clip_12_58041-62622,60941-60959-.mp4,4,0.875,0.7
s05e12,clip_12_58041-62622,60960-60982-.mp4,4,0.897,0.9
s05e12,clip_12_58041-62622,60983-61001-.mp4,4,0.896,0.7
s05e12,clip_12_58041-62622,61002-61007-.mp4,0,0,0.2
s05e12,clip_12_58041-62622,61008-61032-.mp4,4,0.861,1
s05e12,clip_12_58041-62622,61033-61080-.mp4,6,0.84,1.9
s05e12,clip_12_58041-62622,61081-61153-.mp4,10,0.852,2.9
s05e12,clip_12_58041-62622,61154-61182-.mp4,4,0.84,1.1
s05e12,clip_12_58041-62622,61183-61293-.mp4,14,0.819,4.4
s05e12,clip_12_58041-62622,61294-61299-.mp4,0,0,0.2
s05e12,clip_12_58041-62622,61300-61541-.mp4,31,0.921,9.6
s05e12,clip_12_58041-62622,61542-61629-.mp4,11,0.857,3.5
s05e12,clip_12_58041-62622,61630-61684-.mp4,7,0.913,2.2
s05e12,clip_12_58041-62622,61685-61766-.mp4,11,0.888,3.2
s05e12,clip_12_58041-62622,61767-61855-.mp4,12,0.925,3.5
s05e12,clip_12_58041-62622,61856-61999-.mp4,18,0.95,5.7
s05e12,clip_12_58041-62622,62000-62059-.mp4,8,0.912,2.4
s05e12,clip_12_58041-62622,62060-62215-.mp4,20,0.974,6.2
s05e12,clip_12_58041-62622,62216-62263-.mp4,6,0.932,1.9
s05e12,clip_12_58041-62622,62264-62287-.mp4,4,0.911,0.9
s05e12,clip_12_58041-62622,62288-62311-.mp4,4,0.909,0.9
s05e12,clip_12_58041-62622,62312-62359-.mp4,6,0.971,1.9
s05e12,clip_12_58041-62622,62360-62407-.mp4,6,0.924,1.9
s05e12,clip_12_58041-62622,62408-62431-.mp4,4,0.926,0.9
s05e12,clip_12_58041-62622,62432-62455-.mp4,4,0.949,0.9
s05e12,clip_12_58041-62622,62456-62479-.mp4,4,0.949,0.9
s05e12,clip_12_58041-62622,62480-62519-.mp4,5,0.918,1.6
s05e12,clip_12_58041-62622,62520-62559-.mp4,5,0.937,1.6
s05e12,clip_12_58041-62622,62560-62599-.mp4,5,0.969,1.6
s05e12,clip_12_58041-62622,62600-62622-.mp4,4,0.873,0.9
s05e13,clip_0_0-4508,0-24-.mp4,4,0.868,1
s05e13,clip_0_0-4508,25-30-.mp4,0,0,0.2
s05e13,clip_0_0-4508,31-135-.mp4,14,0.737,4.2
s05e13,clip_0_0-4508,136-141-.mp4,0,0,0.2
s05e13,clip_0_0-4508,142-194-.mp4,7,0.831,2.1
s05e13,clip_0_0-4508,195-873-.mp4,85,0.74,27.1
s05e13,clip_0_0-4508,874-926-.mp4,7,0.792,2.1
s05e13,clip_0_0-4508,927-983-.mp4,8,0.794,2.2
s05e13,clip_0_0-4508,984-1061-.mp4,10,0.822,3.1
s05e13,clip_0_0-4508,1062-1169-.mp4,14,0.823,4.3
s05e13,clip_0_0-4508,1170-1224-.mp4,7,0.876,2.2
s05e13,clip_0_0-4508,1225-1290-.mp4,9,0.862,2.6
s05e13,clip_0_0-4508,1291-1361-.mp4,9,0.798,2.8
s05e13,clip_0_0-4508,1362-1398-.mp4,5,0.889,1.4
s05e13,clip_0_0-4508,1399-1466-.mp4,9,0.791,2.7
s05e13,clip_0_0-4508,1467-1734-.mp4,34,0.783,10.7
s05e13,clip_0_0-4508,1735-1794-.mp4,8,0.809,2.4
s05e13,clip_0_0-4508,1795-1859-.mp4,9,0.833,2.6
s05e13,clip_0_0-4508,1860-1908-.mp4,7,0.879,1.9
s05e13,clip_0_0-4508,1909-1949-.mp4,6,0.815,1.6
s05e13,clip_0_0-4508,1950-1997-.mp4,6,0.87,1.9
s05e13,clip_0_0-4508,1998-2047-.mp4,7,0.833,2
s05e13,clip_0_0-4508,2048-2088-.mp4,6,0.885,1.6
s05e13,clip_0_0-4508,2089-2144-.mp4,7,0.868,2.2
s05e13,clip_0_0-4508,2145-2231-.mp4,11,0.758,3.4
s05e13,clip_0_0-4508,2232-2329-.mp4,13,0.823,3.9
s05e13,clip_0_0-4508,2330-2430-.mp4,13,0.788,4
s05e13,clip_0_0-4508,2431-2517-.mp4,11,0.755,3.4
s05e13,clip_0_0-4508,2518-3008-.mp4,62,0.817,19.6
s05e13,clip_0_0-4508,3009-3194-.mp4,24,0.757,7.4
s05e13,clip_0_0-4508,3195-3291-.mp4,13,0.851,3.8
s05e13,clip_0_0-4508,3292-3410-.mp4,15,0.827,4.7
s05e13,clip_0_0-4508,3411-3577-.mp4,21,0.82,6.6
s05e13,clip_0_0-4508,3578-3620-.mp4,6,0.825,1.7
s05e13,clip_0_0-4508,3621-3697-.mp4,10,0.824,3
s05e13,clip_0_0-4508,3698-3838-.mp4,18,0.847,5.6
s05e13,clip_0_0-4508,3839-3853-.mp4,4,0.916,0.6
s05e13,clip_0_0-4508,3854-3929-.mp4,10,0.906,3
s05e13,clip_0_0-4508,3930-3985-.mp4,7,0.826,2.2
s05e13,clip_0_0-4508,3986-4017-.mp4,4,0.901,1.2
s05e13,clip_0_0-4508,4018-4025-.mp4,4,0.845,0.3
s05e13,clip_0_0-4508,4026-4037-.mp4,4,0.878,0.4
s05e13,clip_0_0-4508,4038-4044-.mp4,0,0,0.2
s05e13,clip_0_0-4508,4045-4061-.mp4,4,0.935,0.6
s05e13,clip_0_0-4508,4062-4098-.mp4,5,0.93,1.4
s05e13,clip_0_0-4508,4099-4189-.mp4,12,0.931,3.6
s05e13,clip_0_0-4508,4190-4214-.mp4,4,0.93,1
s05e13,clip_0_0-4508,4215-4236-.mp4,4,0.91,0.8
s05e13,clip_0_0-4508,4237-4261-.mp4,4,0.912,1
s05e13,clip_0_0-4508,4262-4273-.mp4,4,0.917,0.4
s05e13,clip_0_0-4508,4274-4301-.mp4,4,0.89,1.1
s05e13,clip_0_0-4508,4302-4396-.mp4,12,0.888,3.8
s05e13,clip_0_0-4508,4397-4420-.mp4,4,0.909,0.9
s05e13,clip_0_0-4508,4421-4433-.mp4,4,0.815,0.5
s05e13,clip_0_0-4508,4434-4505-.mp4,9,0.857,2.8
s05e13,clip_0_0-4508,4506-4508-.mp4,0,0,0.1
s05e13,clip_1_4509-9033,4509-4601-.mp4,12,0.915,3.7
s05e13,clip_1_4509-9033,4602-4613-.mp4,4,0.894,0.4
s05e13,clip_1_4509-9033,4614-4866-.mp4,32,0.78,10.1
s05e13,clip_1_4509-9033,4867-4912-.mp4,6,0.869,1.8
s05e13,clip_1_4509-9033,4913-4918-.mp4,0,0,0.2
s05e13,clip_1_4509-9033,4919-4967-.mp4,7,0.841,1.9
s05e13,clip_1_4509-9033,4968-5027-.mp4,8,0.86,2.4
s05e13,clip_1_4509-9033,5028-5085-.mp4,8,0.785,2.3
s05e13,clip_1_4509-9033,5086-5091-.mp4,0,0,0.2
s05e13,clip_1_4509-9033,5092-5151-.mp4,8,0.874,2.4
s05e13,clip_1_4509-9033,5152-5220-.mp4,9,0.901,2.7
s05e13,clip_1_4509-9033,5221-5226-.mp4,0,0,0.2
s05e13,clip_1_4509-9033,5227-5505-.mp4,35,0.96,11.1
s05e13,clip_1_4509-9033,5506-5589-.mp4,11,0.84,3.3
s05e13,clip_1_4509-9033,5590-5646-.mp4,8,0.942,2.2
s05e13,clip_1_4509-9033,5647-5712-.mp4,9,0.937,2.6
s05e13,clip_1_4509-9033,5713-5784-.mp4,9,0.938,2.8
s05e13,clip_1_4509-9033,5785-5909-.mp4,16,0.935,5
s05e13,clip_1_4509-9033,5910-6268-.mp4,45,0.903,14.3
s05e13,clip_1_4509-9033,6269-6371-.mp4,13,0.987,4.1
s05e13,clip_1_4509-9033,6372-6539-.mp4,21,0.925,6.7
s05e13,clip_1_4509-9033,6540-6776-.mp4,30,0.966,9.4
s05e13,clip_1_4509-9033,6777-7182-.mp4,51,0.915,16.2
s05e13,clip_1_4509-9033,7183-7300-.mp4,15,0.839,4.7
s05e13,clip_1_4509-9033,7301-7410-.mp4,14,0.894,4.4
s05e13,clip_1_4509-9033,7411-7503-.mp4,12,0.908,3.7
s05e13,clip_1_4509-9033,7504-7628-.mp4,16,0.809,5
s05e13,clip_1_4509-9033,7629-7826-.mp4,25,0.805,7.9
s05e13,clip_1_4509-9033,7827-7924-.mp4,13,0.887,3.9
s05e13,clip_1_4509-9033,7925-8090-.mp4,21,0.9,6.6
s05e13,clip_1_4509-9033,8091-8185-.mp4,12,0.819,3.8
s05e13,clip_1_4509-9033,8186-8266-.mp4,11,0.888,3.2
s05e13,clip_1_4509-9033,8267-8365-.mp4,13,0.84,3.9
s05e13,clip_1_4509-9033,8366-8434-.mp4,9,0.854,2.7
s05e13,clip_1_4509-9033,8435-8511-.mp4,10,0.812,3
s05e13,clip_1_4509-9033,8512-8580-.mp4,9,0.935,2.7
s05e13,clip_1_4509-9033,8581-8641-.mp4,8,0.852,2.4
s05e13,clip_1_4509-9033,8642-8732-.mp4,12,0.891,3.6
s05e13,clip_1_4509-9033,8733-8785-.mp4,7,0.908,2.1
s05e13,clip_1_4509-9033,8786-8923-.mp4,18,0.913,5.5
s05e13,clip_1_4509-9033,8924-8985-.mp4,8,0.883,2.4
s05e13,clip_1_4509-9033,8986-9033-.mp4,6,0.932,1.9
s05e13,clip_2_9034-13655,9034-9060-.mp4,4,0.897,1
s05e13,clip_2_9034-13655,9061-9102-.mp4,6,0.918,1.6
s05e13,clip_2_9034-13655,9103-9195-.mp4,12,0.91,3.7
s05e13,clip_2_9034-13655,9196-9467-.mp4,34,0.936,10.8
s05e13,clip_2_9034-13655,9468-9521-.mp4,7,0.947,2.1
s05e13,clip_2_9034-13655,9522-9566-.mp4,6,0.967,1.8
s05e13,clip_2_9034-13655,9567-9630-.mp4,8,0.953,2.5
s05e13,clip_2_9034-13655,9631-9673-.mp4,6,0.962,1.7
s05e13,clip_2_9034-13655,9674-9815-.mp4,18,0.921,5.6
s05e13,clip_2_9034-13655,9816-10088-.mp4,35,0.853,10.9
s05e13,clip_2_9034-13655,10089-10148-.mp4,8,0.936,2.4
s05e13,clip_2_9034-13655,10149-10595-.mp4,56,0.892,17.8
s05e13,clip_2_9034-13655,10596-10731-.mp4,17,0.813,5.4
s05e13,clip_2_9034-13655,10732-11008-.mp4,35,0.857,11
s05e13,clip_2_9034-13655,11009-11089-.mp4,11,0.866,3.2
s05e13,clip_2_9034-13655,11090-11178-.mp4,12,0.877,3.5
s05e13,clip_2_9034-13655,11179-11248-.mp4,9,0.926,2.8
s05e13,clip_2_9034-13655,11249-11335-.mp4,11,1,3.4
s05e13,clip_2_9034-13655,11336-11375-.mp4,5,0.975,1.6
s05e13,clip_2_9034-13655,11376-11411-.mp4,5,0.908,1.4
s05e13,clip_2_9034-13655,11412-11502-.mp4,12,0.864,3.6
s05e13,clip_2_9034-13655,11503-11567-.mp4,9,0.869,2.6
s05e13,clip_2_9034-13655,11568-11616-.mp4,7,0.893,1.9
s05e13,clip_2_9034-13655,11617-11664-.mp4,6,0.891,1.9
s05e13,clip_2_9034-13655,11665-11723-.mp4,8,0.902,2.3
s05e13,clip_2_9034-13655,11724-11764-.mp4,6,0.926,1.6
s05e13,clip_2_9034-13655,11765-11835-.mp4,9,0.904,2.8
s05e13,clip_2_9034-13655,11836-11894-.mp4,8,0.876,2.3
s05e13,clip_2_9034-13655,11895-11960-.mp4,9,0.914,2.6
s05e13,clip_2_9034-13655,11961-12044-.mp4,11,0.965,3.3
s05e13,clip_2_9034-13655,12045-12213-.mp4,22,0.894,6.7
s05e13,clip_2_9034-13655,12214-12610-.mp4,50,0.848,15.8
s05e13,clip_2_9034-13655,12611-12676-.mp4,9,0.831,2.6
s05e13,clip_2_9034-13655,12677-12748-.mp4,9,0.846,2.8
s05e13,clip_2_9034-13655,12749-12830-.mp4,11,0.852,3.2
s05e13,clip_2_9034-13655,12831-12911-.mp4,11,0.874,3.2
s05e13,clip_2_9034-13655,12912-12958-.mp4,6,0.923,1.8
s05e13,clip_2_9034-13655,12959-13079-.mp4,16,0.839,4.8
s05e13,clip_2_9034-13655,13080-13163-.mp4,11,0.832,3.3
s05e13,clip_2_9034-13655,13164-13228-.mp4,9,0.9,2.6
s05e13,clip_2_9034-13655,13229-13298-.mp4,9,0.855,2.8
s05e13,clip_2_9034-13655,13299-13363-.mp4,9,0.915,2.6
s05e13,clip_2_9034-13655,13364-13456-.mp4,12,0.901,3.7
s05e13,clip_2_9034-13655,13457-13528-.mp4,9,0.94,2.8
s05e13,clip_2_9034-13655,13529-13655-.mp4,16,0.918,5
s05e13,clip_3_13656-18171,13656-13747-.mp4,12,0.925,3.6
s05e13,clip_3_13656-18171,13748-13810-.mp4,8,0.925,2.5
s05e13,clip_3_13656-18171,13811-13874-.mp4,8,0.959,2.5
s05e13,clip_3_13656-18171,13875-13957-.mp4,11,0.985,3.3
s05e13,clip_3_13656-18171,13958-14114-.mp4,20,0.943,6.2
s05e13,clip_3_13656-18171,14115-14281-.mp4,21,0.977,6.6
s05e13,clip_3_13656-18171,14282-14395-.mp4,15,0.886,4.5
s05e13,clip_3_13656-18171,14396-14491-.mp4,12,0.869,3.8
s05e13,clip_3_13656-18171,14492-14583-.mp4,12,0.906,3.6
s05e13,clip_3_13656-18171,14584-14654-.mp4,9,0.936,2.8
s05e13,clip_3_13656-18171,14655-14725-.mp4,9,0.965,2.8
s05e13,clip_3_13656-18171,14726-14762-.mp4,5,0.984,1.4
s05e13,clip_3_13656-18171,14763-14875-.mp4,15,0.993,4.5
s05e13,clip_3_13656-18171,14876-14943-.mp4,9,0.933,2.7
s05e13,clip_3_13656-18171,14944-14979-.mp4,5,0.944,1.4
s05e13,clip_3_13656-18171,14980-15024-.mp4,6,0.912,1.8
s05e13,clip_3_13656-18171,15025-15046-.mp4,4,0.906,0.8
s05e13,clip_3_13656-18171,15047-15082-.mp4,5,0.922,1.4
s05e13,clip_3_13656-18171,15083-15129-.mp4,6,0.94,1.8
s05e13,clip_3_13656-18171,15130-15172-.mp4,6,0.945,1.7
s05e13,clip_3_13656-18171,15173-15222-.mp4,7,0.949,2
s05e13,clip_3_13656-18171,15223-15286-.mp4,8,0.897,2.5
s05e13,clip_3_13656-18171,15287-15327-.mp4,6,0.912,1.6
s05e13,clip_3_13656-18171,15328-15370-.mp4,6,0.906,1.7
s05e13,clip_3_13656-18171,15371-15408-.mp4,5,0.956,1.5
s05e13,clip_3_13656-18171,15409-15515-.mp4,14,0.93,4.2
s05e13,clip_3_13656-18171,15516-15577-.mp4,8,0.845,2.4
s05e13,clip_3_13656-18171,15578-15612-.mp4,5,0.892,1.4
s05e13,clip_3_13656-18171,15613-15702-.mp4,12,0.914,3.6
s05e13,clip_3_13656-18171,15703-15708-.mp4,0,0,0.2
s05e13,clip_3_13656-18171,15709-15864-.mp4,20,0.847,6.2
s05e13,clip_3_13656-18171,15865-15870-.mp4,0,0,0.2
s05e13,clip_3_13656-18171,15871-15938-.mp4,9,0.898,2.7
s05e13,clip_3_13656-18171,15939-16012-.mp4,10,0.975,2.9
s05e13,clip_3_13656-18171,16013-16150-.mp4,18,0.918,5.5
s05e13,clip_3_13656-18171,16151-16282-.mp4,17,0.962,5.2
s05e13,clip_3_13656-18171,16283-16347-.mp4,9,0.946,2.6
s05e13,clip_3_13656-18171,16348-16412-.mp4,9,0.913,2.6
s05e13,clip_3_13656-18171,16413-16503-.mp4,12,0.941,3.6
s05e13,clip_3_13656-18171,16504-16596-.mp4,12,0.894,3.7
s05e13,clip_3_13656-18171,16597-16808-.mp4,27,0.808,8.4
s05e13,clip_3_13656-18171,16809-16909-.mp4,13,0.886,4
s05e13,clip_3_13656-18171,16910-16970-.mp4,8,0.916,2.4
s05e13,clip_3_13656-18171,16971-17013-.mp4,6,0.941,1.7
s05e13,clip_3_13656-18171,17014-17150-.mp4,18,0.909,5.4
s05e13,clip_3_13656-18171,17151-17205-.mp4,7,0.887,2.2
s05e13,clip_3_13656-18171,17206-17264-.mp4,8,0.832,2.3
s05e13,clip_3_13656-18171,17265-17293-.mp4,4,0.822,1.1
s05e13,clip_3_13656-18171,17294-17328-.mp4,5,0.842,1.4
s05e13,clip_3_13656-18171,17329-17430-.mp4,13,0.811,4
s05e13,clip_3_13656-18171,17431-17446-.mp4,4,0.885,0.6
s05e13,clip_3_13656-18171,17447-17468-.mp4,4,0.958,0.8
s05e13,clip_3_13656-18171,17469-17486-.mp4,4,0.974,0.7
s05e13,clip_3_13656-18171,17487-17511-.mp4,4,0.967,1
s05e13,clip_3_13656-18171,17512-17562-.mp4,7,0.886,2
s05e13,clip_3_13656-18171,17563-17585-.mp4,4,0.835,0.9
s05e13,clip_3_13656-18171,17586-17627-.mp4,6,0.879,1.6
s05e13,clip_3_13656-18171,17628-17655-.mp4,4,0.91,1.1
s05e13,clip_3_13656-18171,17656-17682-.mp4,4,0.902,1
s05e13,clip_3_13656-18171,17683-17711-.mp4,4,0.983,1.1
s05e13,clip_3_13656-18171,17712-17783-.mp4,9,0.85,2.8
s05e13,clip_3_13656-18171,17784-17868-.mp4,11,0.899,3.4
s05e13,clip_3_13656-18171,17869-17914-.mp4,6,0.961,1.8
